region_name,tech_id,tech_name,unit_size_mw,xcoord,ycoord,index,buffer_in_km,sited_year,retirement_year,lmp_zone,locational_marginal_price_usd_per_mwh,generation_mwh_per_year,operating_cost_usd_per_year,net_operational_value_usd_per_year,interconnection_cost_usd_per_year,net_locational_cost_usd_per_year,capacity_factor_fraction,carbon_capture_rate_fraction,fuel_co2_content_tons_per_btu,fuel_price_usd_per_mmbtu,fuel_price_esc_rate_fraction,heat_rate_btu_per_kWh,lifetime_yrs,variable_om_usd_per_mwh,variable_om_esc_rate_fraction,carbon_tax_usd_per_ton,carbon_tax_esc_rate_fraction
kentucky,9,gas_cc_w_ccs,400,1099947.165,152434.7995,6841206,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,136875.6219,-12609939618,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1113947.165,164434.7995,6784904,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,137535.4057,-12609938958,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1128947.165,196434.7995,6634743,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,152581.8244,-12609923911,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1160947.165,40434.7995,7366883,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,162540.1613,-12609913953,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1147947.165,173434.7995,6742701,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,168225.631,-12609908268,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1130947.165,170434.7995,6756763,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,194504.4437,-12609881989,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1179947.165,123434.7995,6977383,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,201922.8718,-12609874570,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1197947.165,90434.7995,7132270,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,207154.7103,-12609869339,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1192947.165,73434.7995,7212046,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,212056.5667,-12609864437,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1151947.165,43434.7995,7352795,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,214066.1331,-12609862427,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1147947.165,185434.7995,6686385,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,234799.6601,-12609841694,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1105947.165,156434.7995,6822440,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,241253.0502,-12609835240,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,9,gas_cc_w_ccs,400,1168947.165,116434.7995,7010223,5,2030,2075,1,168.0443153,2803200,4498.457653,12610076493,255887.5114,-12609820606,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
kentucky,15,oil_ct_wo_ccs,400,1154947.165,37434.7995,7380956,5,2030,2075,1,452.2430127,399456,442.206268,176641947,38145.45609,-176603801.5,0.114,0,0.25872,16.01611,0.02216,8793.8,45,9.651387992,-0.003989934,0,0
kentucky,15,oil_ct_wo_ccs,400,1208947.165,94434.7995,7113509,5,2030,2075,1,452.2430127,399456,442.206268,176641947,38145.45609,-176603801.5,0.114,0,0.25872,16.01611,0.02216,8793.8,45,9.651387992,-0.003989934,0,0
kentucky,15,oil_ct_wo_ccs,400,1184947.165,90434.7995,7132257,5,2030,2075,1,452.2430127,399456,442.206268,176641947,38145.45609,-176603801.5,0.114,0,0.25872,16.01611,0.02216,8793.8,45,9.651387992,-0.003989934,0,0
kentucky,15,oil_ct_wo_ccs,400,1177947.165,75434.7995,7202645,5,2030,2075,1,452.2430127,399456,442.206268,176641947,38145.45609,-176603801.5,0.114,0,0.25872,16.01611,0.02216,8793.8,45,9.651387992,-0.003989934,0,0
kentucky,17,solar_pv_non_dist,80,1087947.165,161434.7995,6798957,5,2030,2060,1,377.3883225,140860.8,377.3883225,53159221.02,51455.68515,-53107765.33,0.201,0,0,0,0,3412,30,0,1,0,0
kentucky,17,solar_pv_non_dist,80,1188947.165,111434.7995,7033708,5,2030,2060,1,377.3883225,140860.8,377.3883225,53159221.02,51455.68515,-53107765.33,0.201,0,0,0,0,3412,30,0,1,0,0
kentucky,17,solar_pv_non_dist,80,1130947.165,70434.7995,7226063,5,2030,2060,1,377.3883225,140860.8,377.3883225,53159221.02,51455.68515,-53107765.33,0.201,0,0,0,0,3412,30,0,1,0,0
kentucky,17,solar_pv_non_dist,80,1117947.165,39434.7995,7371533,5,2030,2060,1,377.3883225,140860.8,377.3883225,53159221.02,52561.55954,-53106659.46,0.201,0,0,0,0,3412,30,0,1,0,0
kentucky,17,solar_pv_non_dist,80,1195947.165,79434.7995,7183891,5,2030,2060,1,377.3883225,140860.8,377.3883225,53159221.02,62373.71373,-53096847.31,0.201,0,0,0,0,3412,30,0,1,0,0
kentucky,17,solar_pv_non_dist,80,1157947.165,91434.7995,7127537,5,2030,2060,1,377.3883225,140860.8,377.3883225,53159221.02,62373.71373,-53096847.31,0.201,0,0,0,0,3412,30,0,1,0,0
kentucky,17,solar_pv_non_dist,80,1210947.165,83434.7995,7165134,5,2030,2060,1,377.3883225,140860.8,377.3883225,53159221.02,88209.74597,-53071011.27,0.201,0,0,0,0,3412,30,0,1,0,0
kentucky,18,wind_onshore,251,1183947.165,63434.7995,7258967,5,2030,2060,1,293.3939732,1007032.08,293.3939732,295457143.1,44104.87298,-295413038.2,0.458,0,0,0,0,3412,30,0,-0.002496078,0,0
louisiana,4,coal_conv_pul_wo_ccs,600,438947.1645,-861565.2005,11599247,5,2030,2090,33,129.1860672,3852648,123.7587348,476798841.9,0,-476798841.9,0.733,0,0.36036,2.45646,0.00804,7861.8,60,3.873466753,-0.003989934,0,0
louisiana,4,coal_conv_pul_wo_ccs,600,305947.1645,-736565.2005,11012489,5,2030,2090,33,129.1860672,3852648,123.7587348,476798841.9,50653.61056,-476748188.3,0.733,0,0.36036,2.45646,0.00804,7861.8,60,3.873466753,-0.003989934,0,0
louisiana,4,coal_conv_pul_wo_ccs,600,234947.1645,-645565.2005,10585355,5,2030,2090,33,129.1860672,3852648,123.7587348,476798841.9,71635.01822,-476727206.9,0.733,0,0.36036,2.45646,0.00804,7861.8,60,3.873466753,-0.003989934,0,0
louisiana,4,coal_conv_pul_wo_ccs,600,262947.1645,-733565.2005,10998367,5,2030,2090,33,129.1860672,3852648,123.7587348,476798841.9,80090.38633,-476718751.6,0.733,0,0.36036,2.45646,0.00804,7861.8,60,3.873466753,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,309947.1645,-661565.2005,10660518,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,0,-13219462022,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,355947.1645,-736565.2005,11012539,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,0,-13219462022,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,315947.1645,-781565.2005,11223684,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,38145.45609,-13219423876,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,299947.1645,-776565.2005,11200203,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,38145.45609,-13219423876,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,411947.1645,-853565.2005,11561676,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,38145.45609,-13219423876,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,385947.1645,-770565.2005,11172131,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,38145.45609,-13219423876,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,345947.1645,-686565.2005,10777879,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,41464.89844,-13219420557,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,412947.1645,-838565.2005,11491282,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,41464.89844,-13219420557,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,367947.1645,-771565.2005,11176806,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,62936.7958,-13219399085,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,265947.1645,-623565.2005,10482140,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,76290.91219,-13219385731,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,344947.1645,-783565.2005,11233099,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,85967.93055,-13219376054,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,468947.1645,-862565.2005,11603970,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,95410.72341,-13219366611,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,352947.1645,-808565.2005,11350432,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,107891.65,-13219354130,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,305947.1645,-775565.2005,11195516,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,114436.3774,-13219347585,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,228947.1645,-605565.2005,10397629,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,114436.3774,-13219347585,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,372947.1645,-707565.2005,10876459,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,117280.4513,-13219344741,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,8,gas_cc_wo_ccs,400,405947.1645,-846565.2005,11528819,5,2030,2075,33,255.1153198,1730976,7636.999024,13219462022,117755.8106,-13219344266,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,267947.1645,-768565.2005,11162627,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,120626.5251,-9524320882,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,250947.1645,-738565.2005,11021820,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,124394.7052,-9524317113,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,250947.1645,-787565.2005,11251777,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,137535.4057,-9524303973,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,343947.1645,-811565.2005,11364502,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,157277.7408,-9524284230,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,232947.1645,-620565.2005,10468028,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,157277.7408,-9524284230,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,256947.1645,-733565.2005,10998361,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,157277.7408,-9524284230,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,240947.1645,-654565.2005,10627598,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,157277.7408,-9524284230,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,380947.1645,-776565.2005,11200284,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,167338.49,-9524274170,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,406947.1645,-814565.2005,11378644,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,170591.6682,-9524270916,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,268947.1645,-777565.2005,11204865,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,170591.6682,-9524270916,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,363947.1645,-760565.2005,11125179,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,178012.1284,-9524263496,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,267947.1645,-638565.2005,10552537,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,190727.2805,-9524250781,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,280947.1645,-632565.2005,10524392,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,194046.7228,-9524247461,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,252947.1645,-744565.2005,11049980,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,194504.4437,-9524247004,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,361947.1645,-737565.2005,11017238,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,194504.4437,-9524247004,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,250947.1645,-781565.2005,11223619,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,196175.6314,-9524245333,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,342947.1645,-680565.2005,10749718,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,196175.6314,-9524245333,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,255947.1645,-647565.2005,10594762,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,198742.6393,-9524242766,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,341947.1645,-751565.2005,11082920,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,199023.6129,-9524242485,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,287947.1645,-664565.2005,10674575,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,202576.2855,-9524238932,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,249947.1645,-653565.2005,10622914,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,205419.5833,-9524236089,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,259947.1645,-769565.2005,11167312,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,205419.5833,-9524236089,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,403947.1645,-852565.2005,11556975,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,207154.7103,-9524234353,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,227947.1645,-597565.2005,10360084,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,215917.9665,-9524225590,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,339947.1645,-690565.2005,10796645,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,218591.9246,-9524222916,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,296947.1645,-782565.2005,11228358,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,222424.3299,-9524219084,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,403947.1645,-837565.2005,11486580,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,222424.3299,-9524219084,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,232947.1645,-737565.2005,11017109,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,222424.3299,-9524219084,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,474947.1645,-864565.2005,11613362,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,222424.3299,-9524219084,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,227947.1645,-665565.2005,10679208,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,222424.3299,-9524219084,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,430947.1645,-840565.2005,11500686,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,222515.1606,-9524218993,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,351947.1645,-687565.2005,10782578,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,226921.851,-9524214586,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,9,gas_cc_w_ccs,400,218947.1645,-616565.2005,10449242,5,2030,2075,33,136.5607634,2803200,3397.703164,9524441508,228872.7548,-9524212635,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
louisiana,13,nuclear_gen_ii,1350,379947.1645,-715565.2005,10914010,5,2030,2090,33,149.9805711,10643400,290.4683147,3091570461,0,-3091570461,0.9,0,0,0.83605,0.03427,10246.2,60,2.194964493,-0.001043116,0,0
louisiana,15,oil_ct_wo_ccs,400,234947.1645,-634565.2005,10533732,5,2030,2075,33,423.0652805,399456,399.9209014,159750803.6,0,-159750803.6,0.114,0,0.25872,16.01611,0.02216,8793.8,45,9.651387992,-0.003989934,0,0
louisiana,15,oil_ct_wo_ccs,400,264947.1645,-613565.2005,10435209,5,2030,2075,33,423.0652805,399456,399.9209014,159750803.6,0,-159750803.6,0.114,0,0.25872,16.01611,0.02216,8793.8,45,9.651387992,-0.003989934,0,0
louisiana,15,oil_ct_wo_ccs,400,217947.1645,-649565.2005,10604110,5,2030,2075,33,423.0652805,399456,399.9209014,159750803.6,0,-159750803.6,0.114,0,0.25872,16.01611,0.02216,8793.8,45,9.651387992,-0.003989934,0,0
louisiana,15,oil_ct_wo_ccs,400,448947.1645,-860565.2005,11594564,5,2030,2075,33,423.0652805,399456,399.9209014,159750803.6,0,-159750803.6,0.114,0,0.25872,16.01611,0.02216,8793.8,45,9.651387992,-0.003989934,0,0
louisiana,15,oil_ct_wo_ccs,400,263947.1645,-759565.2005,11120386,5,2030,2075,33,423.0652805,399456,399.9209014,159750803.6,0,-159750803.6,0.114,0,0.25872,16.01611,0.02216,8793.8,45,9.651387992,-0.003989934,0,0
louisiana,17,solar_pv_non_dist,80,281947.1645,-758565.2005,11115711,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,0,-48854135.9,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,394947.1645,-718565.2005,10928104,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,0,-48854135.9,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,305947.1645,-742565.2005,11040647,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,44104.87298,-48810031.03,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,230947.1645,-702565.2005,10852852,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,44104.87298,-48810031.03,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,247947.1645,-688565.2005,10787167,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,44104.87298,-48810031.03,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,258947.1645,-746565.2005,11059372,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,62373.71373,-48791762.19,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,228947.1645,-611565.2005,10425787,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,88209.74597,-48765926.16,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,280947.1645,-626565.2005,10496234,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,88209.74597,-48765926.16,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,234947.1645,-614565.2005,10439872,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,98621.49558,-48755514.41,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,254947.1645,-710565.2005,10890420,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,132314.6295,-48721821.27,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,256947.1645,-703565.2005,10857571,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,132314.6295,-48721821.27,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,305947.1645,-781565.2005,11223674,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,132314.6295,-48721821.27,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,248947.1645,-602565.2005,10383570,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,132314.6295,-48721821.27,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,393947.1645,-823565.2005,11420868,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,132314.6295,-48721821.27,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,227947.1645,-754565.2005,11096885,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,154367.0677,-48699768.84,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,233947.1645,-709565.2005,10885706,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,159022.3901,-48695113.51,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,234947.1645,-776565.2005,11200138,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,176419.4919,-48677716.41,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,281947.1645,-742565.2005,11040623,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,185526.1218,-48668609.78,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,262947.1645,-700565.2005,10843498,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,187121.1412,-48667014.76,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,342947.1645,-668565.2005,10693402,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,197242.9912,-48656892.91,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,355947.1645,-801565.2005,11317584,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,197242.9912,-48656892.91,0.201,0,0,0,0,3412,30,0,1,0,0
louisiana,17,solar_pv_non_dist,80,329947.1645,-685565.2005,10773170,5,2030,2060,33,346.8256314,140860.8,346.8256314,48854135.9,205822.7406,-48648313.16,0.201,0,0,0,0,3412,30,0,1,0,0
maine,8,gas_cc_wo_ccs,400,2136947.165,1316434.8,1379591,5,2030,2075,14,276.0520057,1730976,8369.005091,14486546957,5831140.262,-14480715816,0.494,0,0.18744,6.41327,0.14715,5705.7,45,3.389283409,-0.003989934,0,0
maine,9,gas_cc_w_ccs,400,2140947.165,1322434.8,1351437,5,2030,2075,14,157.7048858,2803200,4136.9618,11596731318,6158414.139,-11590572904,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
maine,9,gas_cc_w_ccs,400,2133947.165,1322434.8,1351430,5,2030,2075,14,157.7048858,2803200,4136.9618,11596731318,6193859.145,-11590537459,0.8,0,0.18744,6.41327,0.14715,6114.7,45,6.132989025,-0.003989934,0,0
maine,17,solar_pv_non_dist,80,2131947.165,1352434.8,1210638,5,2030,2060,14,365.5839677,140860.8,365.5839677,51496450.15,139471.8562,-51356978.3,0.201,0,0,0,0,3412,30,0,1,0,0
maine,18,wind_onshore,251,2106947.165,1336434.8,1285701,5,2030,2060,14,283.1630963,1007032.08,283.1630963,285154321.9,0,-285154321.9,0.458,0,0,0,0,3412,30,0,-0.002496078,0,0
maine,0,biomass_conv_wo_ccs,80,2122947.165,1370434.8,1126155,5,2030,2090,14,131.9072209,400507.2,122.8973516,49221274.16,0,-49221274.16,0.5715,0,0.3036,0,0,11449.7,60,9.651387992,-0.003989934,0,0
